offset,paintrace,annotation
1000,2.8565006256103516,
2000,3.9653799533843994,
3000,4.468314170837402,
4000,4.711449146270752,
5000,4.819005012512207,
6000,4.8667216300964355,
7000,4.881113529205322,
8000,4.873539447784424,
9000,4.858390808105469,
10000,4.8561201095581055,
11000,4.857632637023926,
12000,4.899291515350342,
13000,4.893988609313965,
14000,4.887929439544678,
15000,4.9432220458984375,
16000,5.055322647094727,
17000,5.1204609870910645,
18000,5.165908336639404,
19000,5.213626861572266,
20000,5.253769397735596,
21000,5.271190643310547,
22000,5.309820652008057,
23000,5.356024265289307,
24000,5.402225971221924,
25000,5.423433780670166,
26000,5.421918869018555,
27000,5.43630838394165,
28000,5.422677040100098,
29000,5.412829875946045,
30000,5.408285140991211,
31000,5.3961663246154785,
32000,5.365113258361816,
33000,5.319667816162109,
34000,5.318909645080566,
35000,5.339358329772949,
36000,5.335572719573975,
37000,5.338602542877197,
38000,5.327239990234375,
39000,5.340875625610352,
40000,5.333299160003662,
41000,5.3234543800354,
42000,5.2848219871521,
43000,5.27573299407959,
44000,5.230287551879883,
45000,5.214383125305176,
46000,5.227258205413818,
47000,5.239377021789551,
48000,5.252254486083984,
49000,5.254525184631348,
50000,5.224228382110596,
51000,5.224228382110596,
52000,5.229531764984131,
53000,5.228775501251221,
54000,5.211353778839111,
55000,5.177270889282227,
56000,5.168181896209717,
57000,5.2280168533325195,
58000,5.249224662780762,
59000,5.24695348739624,
60000,5.220442771911621,
61000,4.936404228210449,
62000,4.7296271324157715,
63000,4.598592758178711,
64000,4.513761520385742,
65000,4.509214878082275,Y
66000,4.492551326751709,
67000,4.51148796081543,
68000,4.552388668060303,
69000,4.583444118499756,
70000,4.603134632110596,
71000,4.619041442871094,
72000,4.633431434631348,
73000,4.65388298034668,
74000,4.650853157043457,
75000,4.637978553771973,
76000,4.625101089477539,
77000,4.559962749481201,
78000,4.55163049697876,
79000,4.571325778961182,
80000,4.588744640350342,
81000,4.599348545074463,
82000,4.603134632110596,
83000,4.611467361450195,
84000,4.605408191680908,
85000,4.5864739418029785,
86000,4.574355125427246,
87000,4.550873756408691,
88000,4.491792678833008,
89000,4.481188774108887,
90000,4.516791343688965,
91000,4.5614776611328125,
92000,4.55844783782959,
93000,4.5660223960876465,
94000,4.578140735626221,
95000,4.587986469268799,
96000,4.590259552001953,
97000,4.5864739418029785,
98000,4.568295955657959,
99000,4.543299674987793,
100000,4.548600673675537,
101000,4.562992572784424,
102000,4.575867652893066,
103000,4.593289375305176,
104000,4.598592758178711,
105000,4.606922626495361,
106000,4.608437538146973,
107000,4.603893280029297,
108000,4.593289375305176,
109000,4.574355125427246,
110000,4.553903579711914,
111000,4.605408191680908,
112000,4.543299674987793,
113000,4.4751296043396,
114000,4.4190802574157715,
115000,4.369090557098389,
116000,4.332732200622559,
117000,4.3471269607543945,
118000,4.373635292053223,Z
119000,4.389542579650879,
120000,4.384995460510254,
121000,4.391055107116699,
122000,4.4190802574157715,
123000,4.435743808746338,
124000,4.4599809646606445,
125000,4.473614692687988,
126000,4.485733509063721,
127000,4.496339797973633,
128000,4.54935884475708,
129000,4.5864739418029785,
130000,4.538754940032959,
131000,4.506943702697754,
132000,4.516791343688965,
133000,4.5311808586120605,
134000,4.544814586639404,
135000,4.552388668060303,
136000,4.55163049697876,
137000,4.544058322906494,
138000,4.531939506530762,
139000,4.514517784118652,
140000,4.497854232788086,
141000,4.482703685760498,
142000,4.4486188888549805,Z
143000,4.499369144439697,
144000,4.508458137512207,
145000,4.537999153137207,
146000,4.547843933105469,
147000,4.54102897644043,
148000,4.544058322906494,
149000,4.530422687530518,
150000,4.522091865539551,
151000,4.529665946960449,
152000,4.493307590484619,
153000,4.480432987213135,
154000,4.509973049163818,
155000,4.536481857299805,
156000,4.537999153137207,
157000,4.528151035308838,
158000,4.5311808586120605,
159000,4.5357255935668945,
160000,4.523606777191162,
161000,4.5152740478515625,
162000,4.497854232788086,
163000,4.453165531158447,
164000,4.437258720397949,
165000,4.446347713470459,
166000,4.444832801818848,
167000,4.450136184692383,
168000,4.463010787963867,
169000,4.478158950805664,
170000,4.488762855529785,
171000,4.481945514678955,
172000,4.472099781036377,
173000,4.470584869384766,
174000,4.472099781036377,
175000,4.484218597412109,
176000,4.518303871154785,
177000,4.54102897644043,
178000,4.554659843444824,
