offset,paintrace,annotation
1000,2.198740243911743,
2000,3.026675224304199,
3000,3.416424512863159,
4000,3.6116769313812256,
5000,3.6926538944244385,
6000,3.7410905361175537,
7000,3.7486557960510254,
8000,3.789524555206299,
9000,3.850822687149048,
10000,4.227708339691162,
11000,4.41841983795166,
12000,4.4918293952941895,Calibration 
13000,4.478962421417236,
14000,4.497127532958984,
15000,4.4774489402771,
16000,4.438852310180664,
17000,4.394960880279541,
18000,4.332899570465088,
19000,4.321549415588379,
20000,4.307171821594238,
21000,4.259493350982666,
22000,4.261006832122803,
23000,4.227708339691162,
24000,4.145215034484863,
25000,3.707034111022949,
26000,3.5942697525024414,
27000,3.5988128185272217,
28000,3.6260571479797363,
29000,3.6805453300476074,
30000,3.775144577026367,
31000,3.831904411315918,
32000,3.8848791122436523,
33000,3.93634033203125,
34000,3.9590466022491455,
35000,4.0021820068359375,
36000,4.008236408233643,
37000,4.027915000915527,
38000,4.024888038635254,
39000,4.055917263031006,
40000,4.057428359985352,
41000,4.055159568786621,
42000,4.064998626708984,
43000,4.037754535675049,
44000,4.108889579772949,
45000,4.133864879608154,
46000,4.160350799560547,
47000,4.165649890899658,
48000,4.174731254577637,
49000,4.188355445861816,
50000,4.183815002441406,
51000,4.208787441253662,
52000,4.209545612335205,
53000,4.2012224197387695,
54000,4.219385147094727,
55000,4.202733039855957,
56000,4.2057600021362305,
57000,4.1944098472595215,
58000,4.2012224197387695,
59000,4.220895767211914,
60000,4.220895767211914,
61000,4.24813985824585,
62000,4.257979393005371,
63000,4.274628639221191,
64000,4.264791965484619,
65000,4.271601676940918,
66000,4.2806830406188965,
67000,4.292791366577148,
68000,4.297332286834717,
69000,4.311709880828857,
70000,4.314736843109131,
71000,4.309440612792969,
72000,4.326845169067383,
73000,4.344254970550537,
74000,4.332899570465088,
75000,4.3359293937683105,
76000,4.341983795166016,
77000,4.333657741546631,
78000,4.3374457359313965,
79000,4.333657741546631,
80000,4.323062896728516,
81000,4.33820104598999,
82000,4.346527099609375,
83000,4.370744228363037,
84000,4.376798152923584,
85000,4.3487958908081055,
86000,4.360904216766357,
87000,4.362418174743652,
88000,4.356363773345947,
89000,4.3359293937683105,
90000,4.345768928527832,
91000,4.327603816986084,
92000,4.347282409667969,
93000,4.332144260406494,
94000,4.344254970550537,
95000,4.379825592041016,
96000,4.386634826660156,
97000,4.394960880279541,
98000,4.393445014953613,
99000,4.420689105987549,
100000,4.439610004425049,
101000,4.420689105987549,
102000,4.433555603027344,
103000,4.433555603027344,
104000,4.4418792724609375,
105000,4.419933319091797,
106000,4.436582565307617,
107000,4.415392875671387,
108000,4.438096046447754,
109000,4.43734073638916,
110000,4.44944953918457,
111000,4.43734073638916,
112000,4.457772731781006,
113000,4.444150447845459,
114000,4.4660964012146,
115000,4.447177886962891,
116000,4.456259250640869,
117000,4.450204849243164,
118000,4.454745292663574,
119000,4.445663928985596,
120000,4.452476501464844,
121000,4.444906234741211,
122000,4.466854095458984,
123000,4.4600419998168945,
124000,4.4660964012146,
125000,4.464585304260254,
126000,4.481989860534668,
127000,4.465340614318848,
128000,4.463826656341553,
129000,4.461557865142822,
130000,4.4600419998168945,
131000,4.446422100067139,
132000,4.455503463745117,
133000,4.461557865142822,
134000,4.452476501464844,
135000,4.475177764892578,
136000,4.48955774307251,
137000,4.463826656341553,
138000,4.473666667938232,
139000,4.503940105438232,
140000,4.498641490936279,
141000,4.48728609085083,
142000,4.518317699432373,
143000,4.497127532958984,
144000,4.494858741760254,
145000,4.486530303955078,
146000,4.497885704040527,
147000,4.490313529968262,
148000,4.516804218292236,
149000,4.522858142852783,
150000,4.5213446617126465,
151000,4.545561790466309,
