offset,paintrace,annotation
1000,0.052285049110651016,
2000,0.06289580464363098,
3000,0.06668414175510406,
4000,0.06895908713340759,
5000,0.07047490775585175,
6000,0.06744326651096344,
7000,0.07123403251171112,
8000,0.07274742424488068,
9000,0.06971578299999237,
10000,0.06895908713340759,
11000,0.06971578299999237,
12000,0.07123403251171112,
13000,0.07047490775585175,
14000,0.06971578299999237,
15000,0.07123403251171112,
16000,0.07123403251171112,
17000,0.07350654900074005,
18000,0.0719907283782959,
19000,0.0719907283782959,
20000,0.0719907283782959,
21000,0.0719907283782959,
22000,0.0719907283782959,
23000,0.07274742424488068,
24000,0.07426567375659943,
25000,0.07274742424488068,
26000,0.07350654900074005,
27000,0.07426567375659943,
28000,0.07274742424488068,
29000,0.07426567375659943,
30000,0.07426567375659943,
31000,0.07426567375659943,
32000,0.07426567375659943,
33000,0.07123403251171112,
34000,0.07350654900074005,
35000,0.07274742424488068,
36000,0.07653819024562836,
37000,0.07274742424488068,
38000,0.0719907283782959,
39000,0.07350654900074005,
40000,0.07350654900074005,
41000,0.0750223696231842,
42000,0.07350654900074005,
43000,0.0750223696231842,
44000,0.07350654900074005,
45000,0.0750223696231842,
46000,0.0750223696231842,
47000,0.0750223696231842,
48000,0.07577906548976898,
49000,0.07577906548976898,
50000,0.0750223696231842,
51000,0.07577906548976898,
52000,0.07729731500148773,
53000,0.07653819024562836,
54000,0.07426567375659943,
55000,0.0750223696231842,
56000,0.0750223696231842,
57000,0.07577906548976898,
58000,0.07577906548976898,
59000,0.07577906548976898,
60000,0.07577906548976898,
61000,0.0780540183186531,
62000,0.07881071418523788,
63000,0.07653819024562836,
64000,0.0780540183186531,
65000,0.07577906548976898,
66000,0.07881071418523788,
67000,0.0780540183186531,
68000,0.07653819024562836,
69000,0.07653819024562836,
70000,0.07653819024562836,
71000,0.07881071418523788,
72000,0.07881071418523788,
73000,0.07956983894109726,
74000,0.0780540183186531,
75000,0.07956983894109726,
76000,0.07729731500148773,
77000,0.07729731500148773,
78000,0.0780540183186531,
79000,0.07881071418523788,
80000,0.07729731500148773,
81000,0.0780540183186531,
82000,0.0780540183186531,
83000,0.07881071418523788,
84000,0.07577906548976898,
85000,0.08108565956354141,
86000,0.08108565956354141,
87000,0.08032896369695663,
88000,0.07881071418523788,
89000,0.0780540183186531,
90000,0.0750223696231842,
91000,0.08032896369695663,
92000,0.07729731500148773,
93000,0.07577906548976898,
94000,0.07881071418523788,
95000,0.07653819024562836,
96000,0.07653819024562836,
97000,0.07653819024562836,
98000,0.0750223696231842,
99000,0.07577906548976898,
100000,0.06895908713340759,
101000,0.07729731500148773,
102000,0.07653819024562836,
103000,0.07729731500148773,
104000,0.07653819024562836,
105000,0.07653819024562836,
106000,0.07577906548976898,
107000,0.07274742424488068,
108000,0.06137997657060623,
109000,0.052285049110651016,
110000,0.04849427938461304,
111000,0.04925340414047241,
112000,0.05304417014122009,L calib
113000,0.05455756559967995,
114000,0.0560758113861084,
115000,0.06592744588851929,
116000,0.06820238381624222,
117000,0.06213909760117531,
118000,0.06744326651096344,
119000,0.07350654900074005,
120000,0.06971578299999237,
121000,0.06971578299999237,
122000,0.07123403251171112,
123000,0.07729731500148773,
124000,0.0780540183186531,
125000,0.08336060494184494,
126000,0.1038229838013649,
127000,0.1326235979795456,
128000,0.14702510833740234,
129000,0.14702510833740234,R calib
130000,0.12807613611221313,
131000,0.11367703229188919,
132000,0.1068546250462532,
133000,0.09927551448345184,
134000,0.09851881861686707,
135000,0.09472805261611938,
136000,0.09396892786026001,
137000,0.09245553612709045,
138000,0.0909372866153717,
139000,0.09169641137123108,
140000,0.0909372866153717,
141000,0.09018059074878693,
142000,0.09018059074878693,
143000,0.09018059074878693,
144000,0.08866476267576218,
145000,0.08942388743162155,
146000,0.09018059074878693,
147000,0.08942388743162155,
148000,0.08942388743162155,
149000,0.0909372866153717,
150000,0.0909372866153717,
151000,0.09018059074878693,
152000,0.0879056379199028,
153000,0.08942388743162155,
154000,0.08866476267576218,
155000,0.08639224618673325,
156000,0.0879056379199028,
157000,0.08714894205331802,
158000,0.08942388743162155,
159000,0.08942388743162155,
160000,0.08866476267576218,
